tf_bnum	gene_bnum	cset_type	cset_id	n
b4241	b3964	negative	negative_2_1	3
b4241	b3965	negative	negative_2_1	3
b4241	b3997	negative	negative_2_1	3
b4241	b4043	negative	negative_2_1	3
b4241	b4160	negative	negative_2_1	3
b4241	b4170	negative	negative_2_1	3
b4241	b4221	negative	negative_2_1	3
b4241	b4235	negative	negative_2_1	3
b4241	b4295	negative	negative_2_1	3
b4260	b0029	negative	negative_2_1	3
b4260	b0051	negative	negative_2_1	3
b4260	b0080	negative	negative_2_1	3
b4260	b0082	negative	negative_2_1	3
b4260	b0088	negative	negative_2_1	3
b4260	b0093	negative	negative_2_1	3
b4260	b0149	negative	negative_2_1	3
b4260	b0167	negative	negative_2_1	3
b4260	b0242	negative	negative_2_1	3
b4260	b0369	negative	negative_2_1	3
b4260	b0391	negative	negative_2_1	3
b4260	b0414	negative	negative_2_1	3
b4260	b0421	negative	negative_2_1	3
b4260	b0463	negative	negative_2_1	3
b4260	b0465	negative	negative_2_1	3
b4260	b0470	negative	negative_2_1	3
b4260	b0492	negative	negative_2_1	3
b4260	b0659	negative	negative_2_1	3
b4260	b0675	negative	negative_2_1	3
b4260	b0923	negative	negative_2_1	3
b4260	b0955	negative	negative_2_1	3
b4260	b0962	negative	negative_2_1	3
b4260	b1034	negative	negative_2_1	3
b4260	b1107	negative	negative_2_1	3
b4260	b1128	negative	negative_2_1	3
b4260	b1129	negative	negative_2_1	3
b4260	b1214	negative	negative_2_1	3
b4260	b1249	negative	negative_2_1	3
b4260	b1323	negative	negative_2_1	3
b4260	b1413	negative	negative_2_1	3
b4260	b1424	negative	negative_2_1	3
b4260	b1624	negative	negative_2_1	3
b4260	b1865	negative	negative_2_1	3
b4260	b1913	negative	negative_2_1	3
b4260	b1914	negative	negative_2_1	3
b4260	b1928	negative	negative_2_1	3
b4260	b2064	negative	negative_2_1	3
b4260	b2065	negative	negative_2_1	3
b4260	b2188	negative	negative_2_1	3
b4260	b2216	negative	negative_2_1	3
b4260	b2300	negative	negative_2_1	3
b4260	b2303	negative	negative_2_1	3
b4260	b2320	negative	negative_2_1	3
b4260	b2431	negative	negative_2_1	3
b4260	b2441	negative	negative_2_1	3
b4260	b2501	negative	negative_2_1	3
b4260	b2502	negative	negative_2_1	3
b4260	b2513	negative	negative_2_1	3
b4260	b2564	negative	negative_2_1	3
b4260	b2566	negative	negative_2_1	3
b4260	b2567	negative	negative_2_1	3
b4260	b2576	negative	negative_2_1	3
b4260	b2610	negative	negative_2_1	3
b4260	b2744	negative	negative_2_1	3
b4260	b2745	negative	negative_2_1	3
b4260	b2784	negative	negative_2_1	3
b4260	b2822	negative	negative_2_1	3
b4260	b2827	negative	negative_2_1	3
b4260	b2830	negative	negative_2_1	3
b4260	b2893	negative	negative_2_1	3
b4260	b2901	negative	negative_2_1	3
b4260	b2908	negative	negative_2_1	3
b4260	b2909	negative	negative_2_1	3
b4260	b2947	negative	negative_2_1	3
b4260	b2962	negative	negative_2_1	3
b4260	b3019	negative	negative_2_1	3
b4260	b3030	negative	negative_2_1	3
b4260	b3032	negative	negative_2_1	3
b4260	b3147	negative	negative_2_1	3
b4260	b3191	negative	negative_2_1	3
b4260	b3192	negative	negative_2_1	3
b4260	b3197	negative	negative_2_1	3
b4260	b3199	negative	negative_2_1	3
b4260	b3201	negative	negative_2_1	3
b4260	b3205	negative	negative_2_1	3
b4260	b3210	negative	negative_2_1	3
b4260	b3247	negative	negative_2_1	3
b4260	b3279	negative	negative_2_1	3
b4260	b3283	negative	negative_2_1	3
b4260	b3288	negative	negative_2_1	3
b4260	b3352	negative	negative_2_1	3
b4260	b3385	negative	negative_2_1	3
b4260	b3386	negative	negative_2_1	3
b4260	b3551	negative	negative_2_1	3
b4260	b3590	negative	negative_2_1	3
b4260	b3607	negative	negative_2_1	3
b4260	b3640	negative	negative_2_1	3
b4260	b3701	negative	negative_2_1	3
b4260	b3702	negative	negative_2_1	3
b4260	b3779	negative	negative_2_1	3
b4260	b3802	negative	negative_2_1	3
b4260	b3813	negative	negative_2_1	3
b4260	b3844	negative	negative_2_1	3
b4260	b3859	negative	negative_2_1	3
b4260	b3911	negative	negative_2_1	3
b4260	b3961	negative	negative_2_1	3
b4260	b3963	negative	negative_2_1	3
b4260	b3964	negative	negative_2_1	3
b4260	b3965	negative	negative_2_1	3
b4260	b3997	negative	negative_2_1	3
b4260	b4043	negative	negative_2_1	3
b4260	b4160	negative	negative_2_1	3
b4260	b4170	negative	negative_2_1	3
b4260	b4221	negative	negative_2_1	3
b4260	b4235	negative	negative_2_1	3
b4260	b4295	negative	negative_2_1	3
b4264	b0029	negative	negative_2_1	3
b4264	b0051	negative	negative_2_1	3
b4264	b0080	negative	negative_2_1	3
b4264	b0082	negative	negative_2_1	3
b4264	b0088	negative	negative_2_1	3
b4264	b0093	negative	negative_2_1	3
b4264	b0149	negative	negative_2_1	3
b4264	b0167	negative	negative_2_1	3
b4264	b0242	negative	negative_2_1	3
b4264	b0369	negative	negative_2_1	3
b4264	b0391	negative	negative_2_1	3
b4264	b0414	negative	negative_2_1	3
b4264	b0421	negative	negative_2_1	3
b4264	b0463	negative	negative_2_1	3
b4264	b0465	negative	negative_2_1	3
b4264	b0470	negative	negative_2_1	3
b4264	b0492	negative	negative_2_1	3
b4264	b0659	negative	negative_2_1	3
b4264	b0675	negative	negative_2_1	3
b4264	b0923	negative	negative_2_1	3
b4264	b0955	negative	negative_2_1	3
b4264	b0962	negative	negative_2_1	3
b4264	b1034	negative	negative_2_1	3
b4264	b1107	negative	negative_2_1	3
b4264	b1128	negative	negative_2_1	3
b4264	b1129	negative	negative_2_1	3
b4264	b1214	negative	negative_2_1	3
b4264	b1249	negative	negative_2_1	3
b4264	b1323	negative	negative_2_1	3
b4264	b1413	negative	negative_2_1	3
b4264	b1424	negative	negative_2_1	3
b4264	b1624	negative	negative_2_1	3
b4264	b1865	negative	negative_2_1	3
b4264	b1913	negative	negative_2_1	3
b4264	b1914	negative	negative_2_1	3
b4264	b1928	negative	negative_2_1	3
b4264	b2064	negative	negative_2_1	3
b4264	b2065	negative	negative_2_1	3
b4264	b2188	negative	negative_2_1	3
b4264	b2216	negative	negative_2_1	3
b4264	b2300	negative	negative_2_1	3
b4264	b2303	negative	negative_2_1	3
b4264	b2320	negative	negative_2_1	3
b4264	b2431	negative	negative_2_1	3
b4264	b2441	negative	negative_2_1	3
b4264	b2501	negative	negative_2_1	3
b4264	b2502	negative	negative_2_1	3
b4264	b2513	negative	negative_2_1	3
b4264	b2564	negative	negative_2_1	3
b4264	b2566	negative	negative_2_1	3
b4264	b2567	negative	negative_2_1	3
b4264	b2576	negative	negative_2_1	3
b4264	b2610	negative	negative_2_1	3
b4264	b2744	negative	negative_2_1	3
b4264	b2745	negative	negative_2_1	3
b4264	b2784	negative	negative_2_1	3
b4264	b2822	negative	negative_2_1	3
b4264	b2827	negative	negative_2_1	3
b4264	b2830	negative	negative_2_1	3
b4264	b2893	negative	negative_2_1	3
b4264	b2901	negative	negative_2_1	3
b4264	b2908	negative	negative_2_1	3
b4264	b2909	negative	negative_2_1	3
b4264	b2947	negative	negative_2_1	3
b4264	b2962	negative	negative_2_1	3
b4264	b3019	negative	negative_2_1	3
b4264	b3030	negative	negative_2_1	3
b4264	b3032	negative	negative_2_1	3
b4264	b3147	negative	negative_2_1	3
b4264	b3191	negative	negative_2_1	3
b4264	b3192	negative	negative_2_1	3
b4264	b3197	negative	negative_2_1	3
b4264	b3199	negative	negative_2_1	3
b4264	b3201	negative	negative_2_1	3
b4264	b3205	negative	negative_2_1	3
b4264	b3210	negative	negative_2_1	3
b4264	b3247	negative	negative_2_1	3
b4264	b3279	negative	negative_2_1	3
b4264	b3283	negative	negative_2_1	3
b4264	b3288	negative	negative_2_1	3
b4264	b3352	negative	negative_2_1	3
b4264	b3385	negative	negative_2_1	3
b4264	b3386	negative	negative_2_1	3
b4264	b3551	negative	negative_2_1	3
b4264	b3590	negative	negative_2_1	3
b4264	b3607	negative	negative_2_1	3
b4264	b3640	negative	negative_2_1	3
b4264	b3701	negative	negative_2_1	3
b4264	b3702	negative	negative_2_1	3
b4264	b3779	negative	negative_2_1	3
b4264	b3802	negative	negative_2_1	3
b4264	b3813	negative	negative_2_1	3
b4264	b3844	negative	negative_2_1	3
b4264	b3859	negative	negative_2_1	3
b4264	b3911	negative	negative_2_1	3
b4264	b3961	negative	negative_2_1	3
b4264	b3963	negative	negative_2_1	3
b4264	b3964	negative	negative_2_1	3
b4264	b3965	negative	negative_2_1	3
b4264	b3997	negative	negative_2_1	3
b4264	b4043	negative	negative_2_1	3
b4264	b4160	negative	negative_2_1	3
b4264	b4170	negative	negative_2_1	3
b4264	b4221	negative	negative_2_1	3
b4264	b4235	negative	negative_2_1	3
b4264	b4295	negative	negative_2_1	3
b4324	b0029	negative	negative_2_1	3
b4324	b0051	negative	negative_2_1	3
b4324	b0080	negative	negative_2_1	3
b4324	b0082	negative	negative_2_1	3
b4324	b0088	negative	negative_2_1	3
b4324	b0093	negative	negative_2_1	3
b4324	b0149	negative	negative_2_1	3
b4324	b0167	negative	negative_2_1	3
b4324	b0242	negative	negative_2_1	3
b4324	b0369	negative	negative_2_1	3
b4324	b0391	negative	negative_2_1	3
b4324	b0414	negative	negative_2_1	3
b4324	b0421	negative	negative_2_1	3
b4324	b0463	negative	negative_2_1	3
b4324	b0465	negative	negative_2_1	3
b4324	b0470	negative	negative_2_1	3
b4324	b0492	negative	negative_2_1	3
b4324	b0659	negative	negative_2_1	3
b4324	b0675	negative	negative_2_1	3
b4324	b0923	negative	negative_2_1	3
b4324	b0955	negative	negative_2_1	3
b4324	b0962	negative	negative_2_1	3
b4324	b1034	negative	negative_2_1	3
b4324	b1107	negative	negative_2_1	3
b4324	b1128	negative	negative_2_1	3
b4324	b1129	negative	negative_2_1	3
b4324	b1214	negative	negative_2_1	3
b4324	b1249	negative	negative_2_1	3
b4324	b1323	negative	negative_2_1	3
b4324	b1413	negative	negative_2_1	3
b4324	b1424	negative	negative_2_1	3
b4324	b1624	negative	negative_2_1	3
b4324	b1865	negative	negative_2_1	3
b4324	b1913	negative	negative_2_1	3
b4324	b1914	negative	negative_2_1	3
b4324	b1928	negative	negative_2_1	3
b4324	b2064	negative	negative_2_1	3
b4324	b2065	negative	negative_2_1	3
b4324	b2188	negative	negative_2_1	3
b4324	b2216	negative	negative_2_1	3
b4324	b2300	negative	negative_2_1	3
b4324	b2303	negative	negative_2_1	3
b4324	b2320	negative	negative_2_1	3
b4324	b2431	negative	negative_2_1	3
b4324	b2441	negative	negative_2_1	3
b4324	b2501	negative	negative_2_1	3
b4324	b2502	negative	negative_2_1	3
b4324	b2513	negative	negative_2_1	3
b4324	b2564	negative	negative_2_1	3
b4324	b2566	negative	negative_2_1	3
b4324	b2567	negative	negative_2_1	3
b4324	b2576	negative	negative_2_1	3
b4324	b2610	negative	negative_2_1	3
b4324	b2744	negative	negative_2_1	3
b4324	b2745	negative	negative_2_1	3
b4324	b2784	negative	negative_2_1	3
b4324	b2822	negative	negative_2_1	3
b4324	b2827	negative	negative_2_1	3
b4324	b2830	negative	negative_2_1	3
b4324	b2893	negative	negative_2_1	3
b4324	b2901	negative	negative_2_1	3
b4324	b2908	negative	negative_2_1	3
b4324	b2909	negative	negative_2_1	3
b4324	b2947	negative	negative_2_1	3
b4324	b2962	negative	negative_2_1	3
b4324	b3019	negative	negative_2_1	3
b4324	b3030	negative	negative_2_1	3
b4324	b3032	negative	negative_2_1	3
b4324	b3147	negative	negative_2_1	3
b4324	b3191	negative	negative_2_1	3
b4324	b3192	negative	negative_2_1	3
b4324	b3197	negative	negative_2_1	3
b4324	b3199	negative	negative_2_1	3
b4324	b3201	negative	negative_2_1	3
b4324	b3205	negative	negative_2_1	3
b4324	b3210	negative	negative_2_1	3
b4324	b3247	negative	negative_2_1	3
b4324	b3279	negative	negative_2_1	3
b4324	b3283	negative	negative_2_1	3
b4324	b3288	negative	negative_2_1	3
b4324	b3352	negative	negative_2_1	3
b4324	b3385	negative	negative_2_1	3
b4324	b3386	negative	negative_2_1	3
b4324	b3551	negative	negative_2_1	3
b4324	b3590	negative	negative_2_1	3
b4324	b3607	negative	negative_2_1	3
b4324	b3640	negative	negative_2_1	3
b4324	b3701	negative	negative_2_1	3
b4324	b3702	negative	negative_2_1	3
b4324	b3779	negative	negative_2_1	3
b4324	b3802	negative	negative_2_1	3
b4324	b3813	negative	negative_2_1	3
b4324	b3844	negative	negative_2_1	3
b4324	b3859	negative	negative_2_1	3
b4324	b3911	negative	negative_2_1	3
b4324	b3961	negative	negative_2_1	3
b4324	b3963	negative	negative_2_1	3
b4324	b3964	negative	negative_2_1	3
b4324	b3965	negative	negative_2_1	3
b4324	b3997	negative	negative_2_1	3
b4324	b4043	negative	negative_2_1	3
b4324	b4160	negative	negative_2_1	3
b4324	b4170	negative	negative_2_1	3
b4324	b4221	negative	negative_2_1	3
b4324	b4235	negative	negative_2_1	3
b4324	b4295	negative	negative_2_1	3
b4327	b0029	negative	negative_2_1	3
b4327	b0051	negative	negative_2_1	3
b4327	b0080	negative	negative_2_1	3
b4327	b0082	negative	negative_2_1	3
b4327	b0088	negative	negative_2_1	3
b4327	b0093	negative	negative_2_1	3
b4327	b0149	negative	negative_2_1	3
b4327	b0167	negative	negative_2_1	3
b4327	b0242	negative	negative_2_1	3
b4327	b0369	negative	negative_2_1	3
b4327	b0391	negative	negative_2_1	3
b4327	b0414	negative	negative_2_1	3
b4327	b0421	negative	negative_2_1	3
b4327	b0463	negative	negative_2_1	3
b4327	b0465	negative	negative_2_1	3
b4327	b0470	negative	negative_2_1	3
b4327	b0492	negative	negative_2_1	3
b4327	b0659	negative	negative_2_1	3
b4327	b0675	negative	negative_2_1	3
b4327	b0923	negative	negative_2_1	3
b4327	b0955	negative	negative_2_1	3
b4327	b0962	negative	negative_2_1	3
b4327	b1034	negative	negative_2_1	3
b4327	b1107	negative	negative_2_1	3
b4327	b1128	negative	negative_2_1	3
b4327	b1129	negative	negative_2_1	3
b4327	b1214	negative	negative_2_1	3
b4327	b1249	negative	negative_2_1	3
b4327	b1323	negative	negative_2_1	3
b4327	b1413	negative	negative_2_1	3
b4327	b1424	negative	negative_2_1	3
b4327	b1624	negative	negative_2_1	3
b4327	b1865	negative	negative_2_1	3
b4327	b1913	negative	negative_2_1	3
b4327	b1914	negative	negative_2_1	3
b4327	b1928	negative	negative_2_1	3
b4327	b2064	negative	negative_2_1	3
b4327	b2065	negative	negative_2_1	3
b4327	b2188	negative	negative_2_1	3
b4327	b2216	negative	negative_2_1	3
b4327	b2300	negative	negative_2_1	3
b4327	b2303	negative	negative_2_1	3
b4327	b2320	negative	negative_2_1	3
b4327	b2431	negative	negative_2_1	3
b4327	b2441	negative	negative_2_1	3
b4327	b2501	negative	negative_2_1	3
b4327	b2502	negative	negative_2_1	3
b4327	b2513	negative	negative_2_1	3
b4327	b2564	negative	negative_2_1	3
b4327	b2566	negative	negative_2_1	3
b4327	b2567	negative	negative_2_1	3
b4327	b2576	negative	negative_2_1	3
b4327	b2610	negative	negative_2_1	3
b4327	b2744	negative	negative_2_1	3
b4327	b2745	negative	negative_2_1	3
b4327	b2784	negative	negative_2_1	3
b4327	b2822	negative	negative_2_1	3
b4327	b2827	negative	negative_2_1	3
b4327	b2830	negative	negative_2_1	3
b4327	b2893	negative	negative_2_1	3
b4327	b2901	negative	negative_2_1	3
b4327	b2908	negative	negative_2_1	3
b4327	b2909	negative	negative_2_1	3
b4327	b2947	negative	negative_2_1	3
b4327	b2962	negative	negative_2_1	3
b4327	b3019	negative	negative_2_1	3
b4327	b3030	negative	negative_2_1	3
b4327	b3032	negative	negative_2_1	3
b4327	b3147	negative	negative_2_1	3
b4327	b3191	negative	negative_2_1	3
b4327	b3192	negative	negative_2_1	3
b4327	b3197	negative	negative_2_1	3
b4327	b3199	negative	negative_2_1	3
b4327	b3201	negative	negative_2_1	3
b4327	b3205	negative	negative_2_1	3
b4327	b3210	negative	negative_2_1	3
b4327	b3247	negative	negative_2_1	3
b4327	b3279	negative	negative_2_1	3
b4327	b3283	negative	negative_2_1	3
b4327	b3288	negative	negative_2_1	3
b4327	b3352	negative	negative_2_1	3
b4327	b3385	negative	negative_2_1	3
b4327	b3386	negative	negative_2_1	3
b4327	b3551	negative	negative_2_1	3
b4327	b3590	negative	negative_2_1	3
b4327	b3607	negative	negative_2_1	3
b4327	b3640	negative	negative_2_1	3
b4327	b3701	negative	negative_2_1	3
b4327	b3702	negative	negative_2_1	3
b4327	b3779	negative	negative_2_1	3
b4327	b3802	negative	negative_2_1	3
b4327	b3813	negative	negative_2_1	3
b4327	b3844	negative	negative_2_1	3
b4327	b3859	negative	negative_2_1	3
b4327	b3911	negative	negative_2_1	3
b4327	b3961	negative	negative_2_1	3
b4327	b3963	negative	negative_2_1	3
b4327	b3964	negative	negative_2_1	3
b4327	b3965	negative	negative_2_1	3
b4327	b3997	negative	negative_2_1	3
b4327	b4043	negative	negative_2_1	3
b4327	b4160	negative	negative_2_1	3
b4327	b4170	negative	negative_2_1	3
b4327	b4221	negative	negative_2_1	3
b4327	b4235	negative	negative_2_1	3
b4327	b4295	negative	negative_2_1	3
b4365	b0029	negative	negative_2_1	3
b4365	b0051	negative	negative_2_1	3
b4365	b0080	negative	negative_2_1	3
b4365	b0082	negative	negative_2_1	3
b4365	b0088	negative	negative_2_1	3
b4365	b0093	negative	negative_2_1	3
b4365	b0149	negative	negative_2_1	3
b4365	b0167	negative	negative_2_1	3
b4365	b0242	negative	negative_2_1	3
b4365	b0369	negative	negative_2_1	3
b4365	b0391	negative	negative_2_1	3
b4365	b0414	negative	negative_2_1	3
b4365	b0421	negative	negative_2_1	3
b4365	b0463	negative	negative_2_1	3
b4365	b0465	negative	negative_2_1	3
b4365	b0470	negative	negative_2_1	3
b4365	b0492	negative	negative_2_1	3
b4365	b0659	negative	negative_2_1	3
b4365	b0675	negative	negative_2_1	3
b4365	b0923	negative	negative_2_1	2
b4365	b0955	negative	negative_2_1	3
b4365	b0962	negative	negative_2_1	3
b4365	b1034	negative	negative_2_1	3
b4365	b1107	negative	negative_2_1	3
b4365	b1128	negative	negative_2_1	3
b4365	b1129	negative	negative_2_1	3
b4365	b1214	negative	negative_2_1	3
b4365	b1249	negative	negative_2_1	3
b4365	b1323	negative	negative_2_1	3
b4365	b1413	negative	negative_2_1	3
b4365	b1424	negative	negative_2_1	3
b4365	b1624	negative	negative_2_1	3
b4365	b1865	negative	negative_2_1	3
b4365	b1913	negative	negative_2_1	3
b4365	b1914	negative	negative_2_1	3
b4365	b1928	negative	negative_2_1	3
b4365	b2064	negative	negative_2_1	3
b4365	b2065	negative	negative_2_1	3
b4365	b2188	negative	negative_2_1	3
b4365	b2216	negative	negative_2_1	2
b4365	b2300	negative	negative_2_1	3
b4365	b2303	negative	negative_2_1	3
b4365	b2320	negative	negative_2_1	3
b4365	b2431	negative	negative_2_1	3
b4365	b2441	negative	negative_2_1	3
b4365	b2501	negative	negative_2_1	3
b4365	b2502	negative	negative_2_1	3
b4365	b2513	negative	negative_2_1	3
b4365	b2564	negative	negative_2_1	3
b4365	b2566	negative	negative_2_1	3
b4365	b2567	negative	negative_2_1	3
b4365	b2576	negative	negative_2_1	3
b4365	b2610	negative	negative_2_1	3
b4365	b2744	negative	negative_2_1	3
b4365	b2745	negative	negative_2_1	3
b4365	b2784	negative	negative_2_1	2
b4365	b2822	negative	negative_2_1	2
b4365	b2827	negative	negative_2_1	3
b4365	b2830	negative	negative_2_1	3
b4365	b2893	negative	negative_2_1	3
b4365	b2901	negative	negative_2_1	3
b4365	b2908	negative	negative_2_1	3
b4365	b2909	negative	negative_2_1	3
b4365	b2947	negative	negative_2_1	3
b4365	b2962	negative	negative_2_1	3
b4365	b3019	negative	negative_2_1	3
b4365	b3030	negative	negative_2_1	3
b4365	b3032	negative	negative_2_1	3
b4365	b3147	negative	negative_2_1	3
b4365	b3191	negative	negative_2_1	3
b4365	b3192	negative	negative_2_1	3
b4365	b3197	negative	negative_2_1	3
b4365	b3199	negative	negative_2_1	3
b4365	b3201	negative	negative_2_1	3
b4365	b3205	negative	negative_2_1	3
b4365	b3210	negative	negative_2_1	3
b4365	b3247	negative	negative_2_1	3
b4365	b3279	negative	negative_2_1	3
b4365	b3283	negative	negative_2_1	3
b4365	b3288	negative	negative_2_1	3
b4365	b3352	negative	negative_2_1	3
b4365	b3385	negative	negative_2_1	3
b4365	b3386	negative	negative_2_1	3
b4365	b3551	negative	negative_2_1	3
b4365	b3590	negative	negative_2_1	3
b4365	b3607	negative	negative_2_1	3
b4365	b3640	negative	negative_2_1	3
b4365	b3701	negative	negative_2_1	3
b4365	b3702	negative	negative_2_1	3
b4365	b3779	negative	negative_2_1	3
b4365	b3802	negative	negative_2_1	3
b4365	b3813	negative	negative_2_1	3
b4365	b3844	negative	negative_2_1	3
b4365	b3859	negative	negative_2_1	3
b4365	b3911	negative	negative_2_1	3
b4365	b3961	negative	negative_2_1	3
b4365	b3963	negative	negative_2_1	3
b4365	b3964	negative	negative_2_1	3
b4365	b3965	negative	negative_2_1	3
b4365	b3997	negative	negative_2_1	3
b4365	b4043	negative	negative_2_1	3
b4365	b4160	negative	negative_2_1	3
b4365	b4170	negative	negative_2_1	3
b4365	b4221	negative	negative_2_1	3
b4365	b4235	negative	negative_2_1	3
b4365	b4295	negative	negative_2_1	3
b4366	b0029	negative	negative_2_1	3
b4366	b0051	negative	negative_2_1	3
b4366	b0080	negative	negative_2_1	3
b4366	b0082	negative	negative_2_1	3
b4366	b0088	negative	negative_2_1	3
b4366	b0093	negative	negative_2_1	3
b4366	b0149	negative	negative_2_1	3
b4366	b0167	negative	negative_2_1	3
b4366	b0242	negative	negative_2_1	3
b4366	b0369	negative	negative_2_1	3
b4366	b0391	negative	negative_2_1	3
b4366	b0414	negative	negative_2_1	3
b4366	b0421	negative	negative_2_1	3
b4366	b0463	negative	negative_2_1	3
b4366	b0465	negative	negative_2_1	3
b4366	b0470	negative	negative_2_1	3
b4366	b0492	negative	negative_2_1	3
b4366	b0659	negative	negative_2_1	3
b4366	b0675	negative	negative_2_1	3
b4366	b0923	negative	negative_2_1	2
b4366	b0955	negative	negative_2_1	3
b4366	b0962	negative	negative_2_1	3
b4366	b1034	negative	negative_2_1	3
b4366	b1107	negative	negative_2_1	3
b4366	b1128	negative	negative_2_1	3
b4366	b1129	negative	negative_2_1	3
b4366	b1214	negative	negative_2_1	3
b4366	b1249	negative	negative_2_1	3
b4366	b1323	negative	negative_2_1	3
b4366	b1413	negative	negative_2_1	3
b4366	b1424	negative	negative_2_1	3
b4366	b1624	negative	negative_2_1	3
b4366	b1865	negative	negative_2_1	3
b4366	b1913	negative	negative_2_1	3
b4366	b1914	negative	negative_2_1	3
b4366	b1928	negative	negative_2_1	3
b4366	b2064	negative	negative_2_1	3
b4366	b2065	negative	negative_2_1	3
b4366	b2188	negative	negative_2_1	3
b4366	b2216	negative	negative_2_1	2
b4366	b2300	negative	negative_2_1	3
b4366	b2303	negative	negative_2_1	3
b4366	b2320	negative	negative_2_1	3
b4366	b2431	negative	negative_2_1	3
b4366	b2441	negative	negative_2_1	3
b4366	b2501	negative	negative_2_1	3
b4366	b2502	negative	negative_2_1	3
b4366	b2513	negative	negative_2_1	3
b4366	b2564	negative	negative_2_1	3
b4366	b2566	negative	negative_2_1	3
b4366	b2567	negative	negative_2_1	3
b4366	b2576	negative	negative_2_1	3
b4366	b2610	negative	negative_2_1	3
b4366	b2744	negative	negative_2_1	3
b4366	b2745	negative	negative_2_1	3
b4366	b2784	negative	negative_2_1	2
b4366	b2822	negative	negative_2_1	2
b4366	b2827	negative	negative_2_1	3
b4366	b2830	negative	negative_2_1	3
b4366	b2893	negative	negative_2_1	3
b4366	b2901	negative	negative_2_1	3
b4366	b2908	negative	negative_2_1	3
b4366	b2909	negative	negative_2_1	3
b4366	b2947	negative	negative_2_1	3
b4366	b2962	negative	negative_2_1	3
b4366	b3019	negative	negative_2_1	3
b4366	b3030	negative	negative_2_1	3
b4366	b3032	negative	negative_2_1	3
b4366	b3147	negative	negative_2_1	3
b4366	b3191	negative	negative_2_1	3
b4366	b3192	negative	negative_2_1	3
b4366	b3197	negative	negative_2_1	3
b4366	b3199	negative	negative_2_1	3
b4366	b3201	negative	negative_2_1	3
b4366	b3205	negative	negative_2_1	3
b4366	b3210	negative	negative_2_1	3
b4366	b3247	negative	negative_2_1	3
b4366	b3279	negative	negative_2_1	3
b4366	b3283	negative	negative_2_1	3
b4366	b3288	negative	negative_2_1	3
b4366	b3352	negative	negative_2_1	3
b4366	b3385	negative	negative_2_1	3
b4366	b3386	negative	negative_2_1	3
b4366	b3551	negative	negative_2_1	3
b4366	b3590	negative	negative_2_1	3
b4366	b3607	negative	negative_2_1	3
b4366	b3640	negative	negative_2_1	3
b4366	b3701	negative	negative_2_1	3
b4366	b3702	negative	negative_2_1	3
b4366	b3779	negative	negative_2_1	3
b4366	b3802	negative	negative_2_1	3
b4366	b3813	negative	negative_2_1	3
b4366	b3844	negative	negative_2_1	3
b4366	b3859	negative	negative_2_1	3
b4366	b3911	negative	negative_2_1	3
b4366	b3961	negative	negative_2_1	3
b4366	b3963	negative	negative_2_1	3
b4366	b3964	negative	negative_2_1	3
b4366	b3965	negative	negative_2_1	3
b4366	b3997	negative	negative_2_1	3
b4366	b4043	negative	negative_2_1	3
b4366	b4160	negative	negative_2_1	3
b4366	b4170	negative	negative_2_1	3
b4366	b4221	negative	negative_2_1	3
b4366	b4235	negative	negative_2_1	3
b4366	b4295	negative	negative_2_1	3
b4390	b0029	negative	negative_2_1	3
b4390	b0051	negative	negative_2_1	3
b4390	b0080	negative	negative_2_1	3
b4390	b0082	negative	negative_2_1	3
b4390	b0088	negative	negative_2_1	3
b4390	b0093	negative	negative_2_1	3
b4390	b0149	negative	negative_2_1	3
b4390	b0167	negative	negative_2_1	3
b4390	b0242	negative	negative_2_1	3
b4390	b0369	negative	negative_2_1	3
b4390	b0391	negative	negative_2_1	3
b4390	b0414	negative	negative_2_1	3
b4390	b0421	negative	negative_2_1	3
b4390	b0463	negative	negative_2_1	3
b4390	b0465	negative	negative_2_1	3
b4390	b0470	negative	negative_2_1	3
b4390	b0492	negative	negative_2_1	3
b4390	b0659	negative	negative_2_1	3
b4390	b0675	negative	negative_2_1	3
b4390	b0923	negative	negative_2_1	3
b4390	b0955	negative	negative_2_1	3
b4390	b0962	negative	negative_2_1	3
b4390	b1034	negative	negative_2_1	3
b4390	b1107	negative	negative_2_1	3
b4390	b1128	negative	negative_2_1	3
b4390	b1129	negative	negative_2_1	3
b4390	b1214	negative	negative_2_1	3
b4390	b1249	negative	negative_2_1	3
b4390	b1323	negative	negative_2_1	3
b4390	b1413	negative	negative_2_1	3
b4390	b1424	negative	negative_2_1	3
b4390	b1624	negative	negative_2_1	3
b4390	b1865	negative	negative_2_1	3
b4390	b1913	negative	negative_2_1	3
b4390	b1914	negative	negative_2_1	3
b4390	b1928	negative	negative_2_1	3
b4390	b2064	negative	negative_2_1	3
b4390	b2065	negative	negative_2_1	3
b4390	b2188	negative	negative_2_1	3
b4390	b2216	negative	negative_2_1	3
b4390	b2300	negative	negative_2_1	3
b4390	b2303	negative	negative_2_1	3
b4390	b2320	negative	negative_2_1	3
b4390	b2431	negative	negative_2_1	3
b4390	b2441	negative	negative_2_1	3
b4390	b2501	negative	negative_2_1	3
b4390	b2502	negative	negative_2_1	3
b4390	b2513	negative	negative_2_1	3
b4390	b2564	negative	negative_2_1	3
b4390	b2566	negative	negative_2_1	3
b4390	b2567	negative	negative_2_1	3
b4390	b2576	negative	negative_2_1	3
b4390	b2610	negative	negative_2_1	3
