tf_bnum	tf_symbol	gene_bnum	gene_symbol
b2782	mazF	b0416	nusB
b2782	mazF	b0420	dxs
b2782	mazF	b0421	ispA
b2782	mazF	b0422	xseB
b2782	mazF	b0434	yajG
b2782	mazF	b0437	clpP
b2782	mazF	b0441	ppiD
b2782	mazF	b0462	acrB
b2782	mazF	b0463	acrA
b2782	mazF	b0465	mscK
b2782	mazF	b0470	dnaX
b2782	mazF	b0470	dnaX
b2782	mazF	b0471	ybaB
b2782	mazF	b0472	recR
b2782	mazF	b0480	ushA
b2782	mazF	b0492	cnoX
b2782	mazF	b0506	allR
b2782	mazF	b0526	cysS
b2782	mazF	b0529	folD
b2782	mazF	b0578	nfsB
b2782	mazF	b0606	ahpF
b2782	mazF	b0631	ybeD
b2782	mazF	b0632	dacA
b2782	mazF	b0633	rlpA
b2782	mazF	b0641	lptE
b2782	mazF	b0658	ybeX
b2782	mazF	b0659	ybeY
b2782	mazF	b0660	ybeZ
b2782	mazF	b0661	miaB
b2782	mazF	b0674	asnB
b2782	mazF	b0675	umpH
b2782	mazF	b0676	nagC
b2782	mazF	b0684	fldA
b2782	mazF	b0687	seqA
b2782	mazF	b0688	pgm
b2782	mazF	b0710	ybgI
b2782	mazF	b0751	pnuC
b2782	mazF	b0779	uvrB
b2782	mazF	b0801	hcxB
b2782	mazF	b0809	glnQ
b2782	mazF	b0819	ldtB
b2782	mazF	b0820	ybiT
b2782	mazF	b0830	gsiB
b2782	mazF	b0890	ftsK
b2782	mazF	b0910	cmk
b2782	mazF	b0914	msbA
b2782	mazF	b0923	mukE
b2782	mazF	b0924	mukB
b2782	mazF	b0926	ycbK
b2782	mazF	b0927	gloC
b2782	mazF	b0955	ycbZ
b2782	mazF	b0962	helD
b2782	mazF	b0963	mgsA
b2782	mazF	b1034	ycdX
b2782	mazF	b1049	opgH
b2782	mazF	b1059	solA
b2782	mazF	b1064	grxB
b2782	mazF	b1085	yceQ
b2782	mazF	b1087	yceF
b2782	mazF	b1090	plsX
b2782	mazF	b1091	fabH
b2782	mazF	b1092	fabD
b2782	mazF	b1103	hinT
b2782	mazF	b1104	ycfL
b2782	mazF	b1105	lpoB
b2782	mazF	b1107	nagZ
b2782	mazF	b1108	ycfP
b2782	mazF	b1114	mfd
b2782	mazF	b1123	potD
b2782	mazF	b1128	roxA
b2782	mazF	b1129	phoQ
b2782	mazF	b1130	phoP
b2782	mazF	b1133	mnmA
b2782	mazF	b1174	minE
b2782	mazF	b1176	minC
b2782	mazF	b1203	ychF
b2782	mazF	b1208	ispE
b2782	mazF	b1214	ychA
b2782	mazF	b1215	kdsA
b2782	mazF	b1232	purU
b2782	mazF	b1236	galU
b2782	mazF	b1249	clsA
b2782	mazF	b1274	topA
b2782	mazF	b1323	tyrR
b2782	mazF	b1413	hrpA
b2782	mazF	b1424	opgD
b2782	mazF	b1538	dcp
b2782	mazF	b1583	ynfB
b2782	mazF	b1624	ydgJ
b2782	mazF	b1642	slyA
b2782	mazF	b1651	gloA
b2782	mazF	b1662	ribC
b2782	mazF	b1740	nadE
b2782	mazF	b1764	selD
b2782	mazF	b1809	yoaB
b2782	mazF	b1831	proQ
b2782	mazF	b1832	msrC
b2782	mazF	b1852	zwf
b2782	mazF	b1864	yebC
b2782	mazF	b1865	nudB
b2782	mazF	b1866	aspS
b2782	mazF	b1876	argS
b2782	mazF	b1913	uvrC
b2782	mazF	b1914	uvrY
b2782	mazF	b1928	yedD
b2782	mazF	b1982	amn
b2782	mazF	b2016	yeeZ
b2782	mazF	b2041	rfbB
b2782	mazF	b2064	asmA
b2782	mazF	b2065	dcd
b2782	mazF	b2133	dld
b2782	mazF	b2187	yejL
b2782	mazF	b2188	yejM
b2782	mazF	b2216	rcsD
b2782	mazF	b2217	rcsB
b2782	mazF	b2235	nrdB
b2782	mazF	b2278	nuoL
b2782	mazF	b2285	nuoE
b2782	mazF	b2293	hxpA
b2782	mazF	b2294	yfbU
b2782	mazF	b2300	yfcE
b2782	mazF	b2303	folX
b2782	mazF	b2304	yfcH
b2782	mazF	b2320	pdxB
b2782	mazF	b2329	aroC
b2782	mazF	b2330	prmB
b2782	mazF	b2346	mlaA
b2782	mazF	b2412	zipA
b2782	mazF	b2431	yfeX
b2782	mazF	b2441	eutB
b2782	mazF	b2477	bamC
b2782	mazF	b2478	dapA
b2782	mazF	b2501	ppk
b2782	mazF	b2502	ppx
b2782	mazF	b2511	der
b2782	mazF	b2512	bamB
b2782	mazF	b2513	yfgM
b2782	mazF	b2514	hisS
b2782	mazF	b2516	rodZ
b2782	mazF	b2520	yfhM
b2782	mazF	b2553	glnB
b2782	mazF	b2564	pdxJ
b2782	mazF	b2566	era
b2782	mazF	b2567	rnc
b2782	mazF	b2568	lepB
b2782	mazF	b2576	srmB
b2782	mazF	b2594	rluD
b2782	mazF	b2595	bamD
b2782	mazF	b2610	ffh
b2782	mazF	b2620	smpB
b2782	mazF	b2688	gshA
b2782	mazF	b2699	recA
b2782	mazF	b2744	umpG
b2782	mazF	b2745	truD
b2782	mazF	b2784	relA
b2782	mazF	b2822	recC
b2782	mazF	b2827	thyA
b2782	mazF	b2829	ptsP
b2782	mazF	b2830	rppH
b2782	mazF	b2834	tas
b2782	mazF	b2893	dsbC
b2782	mazF	b2898	ygfZ
b2782	mazF	b2901	bglA
b2782	mazF	b2908	pepP
b2782	mazF	b2909	ygfB
b2782	mazF	b2914	rpiA
b2782	mazF	b2922	yggE
b2782	mazF	b2927	epd
b2782	mazF	b2940	yqgC
b2782	mazF	b2947	gshB
b2782	mazF	b2948	yqgE
b2782	mazF	b2959	yggL
b2782	mazF	b2962	yggX
b2782	mazF	b2988	gss
b2782	mazF	b3019	parC
b2782	mazF	b3029	ygiN
b2782	mazF	b3030	parE
b2782	mazF	b3032	cpdA
b2782	mazF	b3037	ygiB
b2782	mazF	b3038	ygiC
b2782	mazF	b3066	dnaG
b2782	mazF	b3147	lpoA
b2782	mazF	b3166	truB
b2782	mazF	b3170	rimP
b2782	mazF	b3176	glmM
b2782	mazF	b3179	rlmE
b2782	mazF	b3187	ispB
b2782	mazF	b3189	murA
b2782	mazF	b3191	mlaB
b2782	mazF	b3192	mlaC
b2782	mazF	b3197	kdsD
b2782	mazF	b3199	lptC
b2782	mazF	b3200	lptA
b2782	mazF	b3201	lptB
b2782	mazF	b3202	rpoN
b2782	mazF	b3204	ptsN
b2782	mazF	b3205	rapZ
b2782	mazF	b3210	arcB
b2782	mazF	b3228	sspB
b2782	mazF	b3229	sspA
b2782	mazF	b3233	yhcB
b2782	mazF	b3244	tldD
b2782	mazF	b3247	rng
b2782	mazF	b3279	yrdA
b2782	mazF	b3283	yrdD
b2782	mazF	b3287	def
b2782	mazF	b3288	fmt
b2782	mazF	b3291	mscL
b2782	mazF	b3346	yheO
b2782	mazF	b3352	yheS
b2782	mazF	b3384	trpS
b2782	mazF	b3385	gph
b2782	mazF	b3386	rpe
b2782	mazF	b3388	damX
b2782	mazF	b3389	aroB
b2782	mazF	b3390	aroK
b2782	mazF	b3431	glgX
b2782	mazF	b3461	rpoH
b2782	mazF	b3493	pitA
b2782	mazF	b3500	gor
b2782	mazF	b3551	bisC
b2782	mazF	b3553	ghrB
b2782	mazF	b3554	yiaF
b2782	mazF	b3590	selB
b2782	mazF	b3607	cysE
b2782	mazF	b3608	gpsA
b2782	mazF	b3611	yibN
b2782	mazF	b3639	dfp
b2782	mazF	b3640	dut
b2782	mazF	b3648	gmk
b2782	mazF	b3649	rpoZ
b2782	mazF	b3699	gyrB
b2782	mazF	b3701	dnaN
b2782	mazF	b3702	dnaA
b2782	mazF	b3741	mnmG
b2782	mazF	b3742	mioC
b2782	mazF	b3779	gpp
b2782	mazF	b3780	rhlB
b2782	mazF	b3802	hemY
b2782	mazF	b3805	hemC
b2782	mazF	b3813	uvrD
b2782	mazF	b3833	ubiE
b2782	mazF	b3838	tatB
b2782	mazF	b3843	ubiD
b2782	mazF	b3844	fre
b2782	mazF	b3847	pepQ
b2782	mazF	b3859	srkA
b2782	mazF	b3863	polA
b2782	mazF	b3867	hemN
b2782	mazF	b3911	cpxA
b2782	mazF	b3912	cpxR
b2782	mazF	b3931	hslU
b2782	mazF	b3957	argE
b2782	mazF	b3961	oxyR
b2782	mazF	b3963	fabR
b2782	mazF	b3964	yijD
b2782	mazF	b3965	trmA
b2782	mazF	b3997	hemE
b2782	mazF	b4041	plsB
b2782	mazF	b4043	lexA
b2782	mazF	b4052	dnaB
b2782	mazF	b4059	ssb
b2782	mazF	b4138	dcuA
b2782	mazF	b4144	yjeI
b2782	mazF	b4160	psd
b2782	mazF	b4161	rsgA
b2782	mazF	b4170	mutL
b2782	mazF	b4173	hflX
b2782	mazF	b4175	hflC
b2782	mazF	b4179	rnr
b2782	mazF	b4221	tamB
b2782	mazF	b4222	ytfP
b2782	mazF	b4233	mpl
b2782	mazF	b4235	pmbA
b2782	mazF	b4255	rraB
b2782	mazF	b4260	pepA
b2782	mazF	b4295	yjhU
b2782	mazF	b4396	rob
b2782	mazF	b4492	ydbA
b2782	mazF	b4558	yifL
b1450	mcbR	b0015	dnaJ
b1450	mcbR	b0025	ribF
b1450	mcbR	b0029	ispH
b1450	mcbR	b0051	rsmA
b1450	mcbR	b0053	surA
b1450	mcbR	b0080	cra
b1450	mcbR	b0082	rsmH
b1450	mcbR	b0085	murE
b1450	mcbR	b0088	murD
b1450	mcbR	b0093	ftsQ
b1450	mcbR	b0094	ftsA
b1450	mcbR	b0097	secM
b1450	mcbR	b0098	secA
b1450	mcbR	b0125	hpt
b1450	mcbR	b0134	panB
b1450	mcbR	b0149	mrcB
b1450	mcbR	b0154	hemL
b1450	mcbR	b0159	mtn
b1450	mcbR	b0161	degP
b1450	mcbR	b0167	glnD
b1450	mcbR	b0168	map
b1450	mcbR	b0174	uppS
b1450	mcbR	b0176	rseP
b1450	mcbR	b0184	dnaE
b1450	mcbR	b0222	gmhA
b1450	mcbR	b0224	ldtF
b1450	mcbR	b0226	dinJ
b1450	mcbR	b0242	proB
b1450	mcbR	b0243	proA
b1450	mcbR	b0369	hemB
b1450	mcbR	b0391	ppnP
b1450	mcbR	b0409	secF
b1450	mcbR	b0414	ribD
b1450	mcbR	b0416	nusB
b1450	mcbR	b0420	dxs
b1450	mcbR	b0421	ispA
b1450	mcbR	b0422	xseB
b1450	mcbR	b0434	yajG
b1450	mcbR	b0437	clpP
b1450	mcbR	b0441	ppiD
b1450	mcbR	b0462	acrB
b1450	mcbR	b0463	acrA
b1450	mcbR	b0465	mscK
b1450	mcbR	b0470	dnaX
b1450	mcbR	b0470	dnaX
b1450	mcbR	b0471	ybaB
b1450	mcbR	b0472	recR
b1450	mcbR	b0480	ushA
b1450	mcbR	b0492	cnoX
b1450	mcbR	b0506	allR
b1450	mcbR	b0526	cysS
b1450	mcbR	b0529	folD
b1450	mcbR	b0578	nfsB
b1450	mcbR	b0606	ahpF
b1450	mcbR	b0631	ybeD
b1450	mcbR	b0632	dacA
b1450	mcbR	b0633	rlpA
b1450	mcbR	b0641	lptE
b1450	mcbR	b0658	ybeX
b1450	mcbR	b0659	ybeY
b1450	mcbR	b0660	ybeZ
b1450	mcbR	b0661	miaB
b1450	mcbR	b0674	asnB
b1450	mcbR	b0675	umpH
b1450	mcbR	b0676	nagC
b1450	mcbR	b0684	fldA
b1450	mcbR	b0687	seqA
b1450	mcbR	b0688	pgm
b1450	mcbR	b0710	ybgI
b1450	mcbR	b0751	pnuC
b1450	mcbR	b0779	uvrB
b1450	mcbR	b0801	hcxB
b1450	mcbR	b0809	glnQ
b1450	mcbR	b0819	ldtB
b1450	mcbR	b0820	ybiT
b1450	mcbR	b0830	gsiB
b1450	mcbR	b0890	ftsK
b1450	mcbR	b0910	cmk
b1450	mcbR	b0914	msbA
b1450	mcbR	b0923	mukE
b1450	mcbR	b0924	mukB
b1450	mcbR	b0926	ycbK
b1450	mcbR	b0927	gloC
b1450	mcbR	b0955	ycbZ
b1450	mcbR	b0962	helD
b1450	mcbR	b0963	mgsA
b1450	mcbR	b1034	ycdX
b1450	mcbR	b1049	opgH
b1450	mcbR	b1059	solA
b1450	mcbR	b1064	grxB
b1450	mcbR	b1085	yceQ
b1450	mcbR	b1087	yceF
b1450	mcbR	b1090	plsX
b1450	mcbR	b1091	fabH
b1450	mcbR	b1092	fabD
b1450	mcbR	b1103	hinT
b1450	mcbR	b1104	ycfL
b1450	mcbR	b1105	lpoB
b1450	mcbR	b1107	nagZ
b1450	mcbR	b1108	ycfP
b1450	mcbR	b1114	mfd
b1450	mcbR	b1123	potD
b1450	mcbR	b1128	roxA
b1450	mcbR	b1129	phoQ
b1450	mcbR	b1130	phoP
b1450	mcbR	b1133	mnmA
b1450	mcbR	b1174	minE
b1450	mcbR	b1176	minC
b1450	mcbR	b1203	ychF
b1450	mcbR	b1208	ispE
b1450	mcbR	b1214	ychA
b1450	mcbR	b1215	kdsA
b1450	mcbR	b1232	purU
b1450	mcbR	b1236	galU
b1450	mcbR	b1249	clsA
b1450	mcbR	b1274	topA
b1450	mcbR	b1323	tyrR
b1450	mcbR	b1413	hrpA
b1450	mcbR	b1424	opgD
b1450	mcbR	b1538	dcp
b1450	mcbR	b1583	ynfB
b1450	mcbR	b1624	ydgJ
b1450	mcbR	b1642	slyA
b1450	mcbR	b1651	gloA
b1450	mcbR	b1662	ribC
b1450	mcbR	b1740	nadE
b1450	mcbR	b1764	selD
b1450	mcbR	b1809	yoaB
b1450	mcbR	b1831	proQ
b1450	mcbR	b1832	msrC
b1450	mcbR	b1852	zwf
b1450	mcbR	b1864	yebC
b1450	mcbR	b1865	nudB
b1450	mcbR	b1866	aspS
b1450	mcbR	b1876	argS
b1450	mcbR	b1913	uvrC
b1450	mcbR	b1914	uvrY
b1450	mcbR	b1928	yedD
b1450	mcbR	b1982	amn
b1450	mcbR	b2016	yeeZ
b1450	mcbR	b2041	rfbB
b1450	mcbR	b2064	asmA
b1450	mcbR	b2065	dcd
b1450	mcbR	b2133	dld
b1450	mcbR	b2187	yejL
b1450	mcbR	b2188	yejM
b1450	mcbR	b2216	rcsD
b1450	mcbR	b2217	rcsB
b1450	mcbR	b2235	nrdB
b1450	mcbR	b2278	nuoL
b1450	mcbR	b2285	nuoE
b1450	mcbR	b2293	hxpA
b1450	mcbR	b2294	yfbU
b1450	mcbR	b2300	yfcE
b1450	mcbR	b2303	folX
b1450	mcbR	b2304	yfcH
b1450	mcbR	b2320	pdxB
b1450	mcbR	b2329	aroC
b1450	mcbR	b2330	prmB
b1450	mcbR	b2346	mlaA
b1450	mcbR	b2412	zipA
b1450	mcbR	b2431	yfeX
b1450	mcbR	b2441	eutB
b1450	mcbR	b2477	bamC
b1450	mcbR	b2478	dapA
b1450	mcbR	b2501	ppk
b1450	mcbR	b2502	ppx
b1450	mcbR	b2511	der
b1450	mcbR	b2512	bamB
b1450	mcbR	b2513	yfgM
b1450	mcbR	b2514	hisS
b1450	mcbR	b2516	rodZ
b1450	mcbR	b2520	yfhM
b1450	mcbR	b2553	glnB
b1450	mcbR	b2564	pdxJ
b1450	mcbR	b2566	era
b1450	mcbR	b2567	rnc
b1450	mcbR	b2568	lepB
b1450	mcbR	b2576	srmB
b1450	mcbR	b2594	rluD
b1450	mcbR	b2595	bamD
b1450	mcbR	b2610	ffh
b1450	mcbR	b2620	smpB
b1450	mcbR	b2688	gshA
b1450	mcbR	b2699	recA
b1450	mcbR	b2744	umpG
b1450	mcbR	b2745	truD
b1450	mcbR	b2784	relA
b1450	mcbR	b2822	recC
b1450	mcbR	b2827	thyA
b1450	mcbR	b2829	ptsP
b1450	mcbR	b2830	rppH
b1450	mcbR	b2834	tas
b1450	mcbR	b2893	dsbC
b1450	mcbR	b2898	ygfZ
b1450	mcbR	b2901	bglA
b1450	mcbR	b2908	pepP
b1450	mcbR	b2909	ygfB
b1450	mcbR	b2914	rpiA
b1450	mcbR	b2922	yggE
b1450	mcbR	b2927	epd
b1450	mcbR	b2940	yqgC
b1450	mcbR	b2947	gshB
b1450	mcbR	b2948	yqgE
b1450	mcbR	b2959	yggL
b1450	mcbR	b2962	yggX
b1450	mcbR	b2988	gss
b1450	mcbR	b3019	parC
b1450	mcbR	b3029	ygiN
b1450	mcbR	b3030	parE
b1450	mcbR	b3032	cpdA
b1450	mcbR	b3037	ygiB
b1450	mcbR	b3038	ygiC
b1450	mcbR	b3066	dnaG
b1450	mcbR	b3147	lpoA
b1450	mcbR	b3166	truB
b1450	mcbR	b3170	rimP
b1450	mcbR	b3176	glmM
b1450	mcbR	b3179	rlmE
b1450	mcbR	b3187	ispB
b1450	mcbR	b3189	murA
b1450	mcbR	b3191	mlaB
b1450	mcbR	b3192	mlaC
b1450	mcbR	b3197	kdsD
b1450	mcbR	b3199	lptC
b1450	mcbR	b3200	lptA
b1450	mcbR	b3201	lptB
b1450	mcbR	b3202	rpoN
b1450	mcbR	b3204	ptsN
b1450	mcbR	b3205	rapZ
b1450	mcbR	b3210	arcB
b1450	mcbR	b3228	sspB
b1450	mcbR	b3229	sspA
b1450	mcbR	b3233	yhcB
b1450	mcbR	b3244	tldD
b1450	mcbR	b3247	rng
b1450	mcbR	b3279	yrdA
b1450	mcbR	b3283	yrdD
b1450	mcbR	b3287	def
b1450	mcbR	b3288	fmt
b1450	mcbR	b3291	mscL
b1450	mcbR	b3346	yheO
b1450	mcbR	b3352	yheS
b1450	mcbR	b3384	trpS
b1450	mcbR	b3385	gph
b1450	mcbR	b3386	rpe
b1450	mcbR	b3388	damX
b1450	mcbR	b3389	aroB
b1450	mcbR	b3390	aroK
b1450	mcbR	b3431	glgX
b1450	mcbR	b3461	rpoH
b1450	mcbR	b3493	pitA
b1450	mcbR	b3500	gor
b1450	mcbR	b3551	bisC
b1450	mcbR	b3553	ghrB
b1450	mcbR	b3554	yiaF
b1450	mcbR	b3590	selB
b1450	mcbR	b3607	cysE
b1450	mcbR	b3608	gpsA
b1450	mcbR	b3611	yibN
b1450	mcbR	b3639	dfp
b1450	mcbR	b3640	dut
b1450	mcbR	b3648	gmk
b1450	mcbR	b3649	rpoZ
b1450	mcbR	b3699	gyrB
b1450	mcbR	b3701	dnaN
b1450	mcbR	b3702	dnaA
b1450	mcbR	b3741	mnmG
b1450	mcbR	b3742	mioC
b1450	mcbR	b3779	gpp
b1450	mcbR	b3780	rhlB
b1450	mcbR	b3802	hemY
b1450	mcbR	b3805	hemC
b1450	mcbR	b3813	uvrD
b1450	mcbR	b3833	ubiE
b1450	mcbR	b3838	tatB
b1450	mcbR	b3843	ubiD
b1450	mcbR	b3844	fre
b1450	mcbR	b3847	pepQ
b1450	mcbR	b3859	srkA
b1450	mcbR	b3863	polA
b1450	mcbR	b3867	hemN
b1450	mcbR	b3911	cpxA
b1450	mcbR	b3912	cpxR
b1450	mcbR	b3931	hslU
b1450	mcbR	b3957	argE
b1450	mcbR	b3961	oxyR
b1450	mcbR	b3963	fabR
b1450	mcbR	b3964	yijD
b1450	mcbR	b3965	trmA
b1450	mcbR	b3997	hemE
b1450	mcbR	b4041	plsB
b1450	mcbR	b4043	lexA
b1450	mcbR	b4052	dnaB
b1450	mcbR	b4059	ssb
b1450	mcbR	b4138	dcuA
b1450	mcbR	b4144	yjeI
b1450	mcbR	b4160	psd
b1450	mcbR	b4161	rsgA
b1450	mcbR	b4170	mutL
b1450	mcbR	b4173	hflX
b1450	mcbR	b4175	hflC
b1450	mcbR	b4179	rnr
b1450	mcbR	b4221	tamB
b1450	mcbR	b4222	ytfP
b1450	mcbR	b4233	mpl
b1450	mcbR	b4235	pmbA
b1450	mcbR	b4255	rraB
b1450	mcbR	b4260	pepA
b1450	mcbR	b4295	yjhU
b1450	mcbR	b4396	rob
b1450	mcbR	b4492	ydbA
b1450	mcbR	b4558	yifL
b4118	melR	b0015	dnaJ
b4118	melR	b0025	ribF
b4118	melR	b0029	ispH
b4118	melR	b0051	rsmA
b4118	melR	b0053	surA
b4118	melR	b0080	cra
b4118	melR	b0082	rsmH
b4118	melR	b0085	murE
b4118	melR	b0088	murD
b4118	melR	b0093	ftsQ
b4118	melR	b0094	ftsA
b4118	melR	b0097	secM
b4118	melR	b0098	secA
b4118	melR	b0125	hpt
b4118	melR	b0134	panB
b4118	melR	b0149	mrcB
b4118	melR	b0154	hemL
b4118	melR	b0159	mtn
b4118	melR	b0161	degP
b4118	melR	b0167	glnD
b4118	melR	b0168	map
b4118	melR	b0174	uppS
b4118	melR	b0176	rseP
b4118	melR	b0184	dnaE
b4118	melR	b0222	gmhA
b4118	melR	b0224	ldtF
b4118	melR	b0226	dinJ
b4118	melR	b0242	proB
b4118	melR	b0243	proA
b4118	melR	b0369	hemB
b4118	melR	b0391	ppnP
b4118	melR	b0409	secF
b4118	melR	b0414	ribD
b4118	melR	b0416	nusB
b4118	melR	b0420	dxs
b4118	melR	b0421	ispA
b4118	melR	b0422	xseB
b4118	melR	b0434	yajG
b4118	melR	b0437	clpP
b4118	melR	b0441	ppiD
b4118	melR	b0462	acrB
b4118	melR	b0463	acrA
b4118	melR	b0465	mscK
b4118	melR	b0470	dnaX
b4118	melR	b0470	dnaX
b4118	melR	b0471	ybaB
b4118	melR	b0472	recR
b4118	melR	b0480	ushA
b4118	melR	b0492	cnoX
b4118	melR	b0506	allR
b4118	melR	b0526	cysS
b4118	melR	b0529	folD
b4118	melR	b0578	nfsB
b4118	melR	b0606	ahpF
b4118	melR	b0631	ybeD
b4118	melR	b0632	dacA
b4118	melR	b0633	rlpA
b4118	melR	b0641	lptE
b4118	melR	b0658	ybeX
b4118	melR	b0659	ybeY
b4118	melR	b0660	ybeZ
b4118	melR	b0661	miaB
b4118	melR	b0674	asnB
b4118	melR	b0675	umpH
b4118	melR	b0676	nagC
b4118	melR	b0684	fldA
b4118	melR	b0687	seqA
b4118	melR	b0688	pgm
b4118	melR	b0710	ybgI
b4118	melR	b0751	pnuC
b4118	melR	b0779	uvrB
b4118	melR	b0801	hcxB
b4118	melR	b0809	glnQ
b4118	melR	b0819	ldtB
b4118	melR	b0820	ybiT
b4118	melR	b0830	gsiB
b4118	melR	b0890	ftsK
b4118	melR	b0910	cmk
b4118	melR	b0914	msbA
b4118	melR	b0923	mukE
b4118	melR	b0924	mukB
b4118	melR	b0926	ycbK
b4118	melR	b0927	gloC
b4118	melR	b0955	ycbZ
b4118	melR	b0962	helD
b4118	melR	b0963	mgsA
b4118	melR	b1034	ycdX
b4118	melR	b1049	opgH
b4118	melR	b1059	solA
b4118	melR	b1064	grxB
b4118	melR	b1085	yceQ
b4118	melR	b1087	yceF
b4118	melR	b1090	plsX
b4118	melR	b1091	fabH
b4118	melR	b1092	fabD
b4118	melR	b1103	hinT
b4118	melR	b1104	ycfL
b4118	melR	b1105	lpoB
b4118	melR	b1107	nagZ
b4118	melR	b1108	ycfP
b4118	melR	b1114	mfd
b4118	melR	b1123	potD
b4118	melR	b1128	roxA
b4118	melR	b1129	phoQ
b4118	melR	b1130	phoP
b4118	melR	b1133	mnmA
b4118	melR	b1174	minE
b4118	melR	b1176	minC
b4118	melR	b1203	ychF
b4118	melR	b1208	ispE
b4118	melR	b1214	ychA
b4118	melR	b1215	kdsA
b4118	melR	b1232	purU
b4118	melR	b1236	galU
b4118	melR	b1249	clsA
b4118	melR	b1274	topA
b4118	melR	b1323	tyrR
b4118	melR	b1413	hrpA
b4118	melR	b1424	opgD
b4118	melR	b1538	dcp
b4118	melR	b1583	ynfB
b4118	melR	b1624	ydgJ
b4118	melR	b1642	slyA
b4118	melR	b1651	gloA
b4118	melR	b1662	ribC
b4118	melR	b1740	nadE
b4118	melR	b1764	selD
b4118	melR	b1809	yoaB
b4118	melR	b1831	proQ
b4118	melR	b1832	msrC
b4118	melR	b1852	zwf
b4118	melR	b1864	yebC
b4118	melR	b1865	nudB
b4118	melR	b1866	aspS
b4118	melR	b1876	argS
b4118	melR	b1913	uvrC
b4118	melR	b1914	uvrY
b4118	melR	b1928	yedD
b4118	melR	b1982	amn
b4118	melR	b2016	yeeZ
b4118	melR	b2041	rfbB
b4118	melR	b2064	asmA
b4118	melR	b2065	dcd
b4118	melR	b2133	dld
b4118	melR	b2187	yejL
b4118	melR	b2188	yejM
b4118	melR	b2216	rcsD
b4118	melR	b2217	rcsB
b4118	melR	b2235	nrdB
b4118	melR	b2278	nuoL
b4118	melR	b2285	nuoE
b4118	melR	b2293	hxpA
b4118	melR	b2294	yfbU
b4118	melR	b2300	yfcE
b4118	melR	b2303	folX
b4118	melR	b2304	yfcH
b4118	melR	b2320	pdxB
b4118	melR	b2329	aroC
b4118	melR	b2330	prmB
b4118	melR	b2346	mlaA
b4118	melR	b2412	zipA
b4118	melR	b2431	yfeX
b4118	melR	b2441	eutB
b4118	melR	b2477	bamC
b4118	melR	b2478	dapA
b4118	melR	b2501	ppk
b4118	melR	b2502	ppx
b4118	melR	b2511	der
b4118	melR	b2512	bamB
b4118	melR	b2513	yfgM
b4118	melR	b2514	hisS
b4118	melR	b2516	rodZ
b4118	melR	b2520	yfhM
b4118	melR	b2553	glnB
b4118	melR	b2564	pdxJ
b4118	melR	b2566	era
b4118	melR	b2567	rnc
b4118	melR	b2568	lepB
b4118	melR	b2576	srmB
b4118	melR	b2594	rluD
b4118	melR	b2595	bamD
b4118	melR	b2610	ffh
b4118	melR	b2620	smpB
b4118	melR	b2688	gshA
b4118	melR	b2699	recA
b4118	melR	b2744	umpG
b4118	melR	b2745	truD
b4118	melR	b2784	relA
b4118	melR	b2822	recC
b4118	melR	b2827	thyA
b4118	melR	b2829	ptsP
b4118	melR	b2830	rppH
b4118	melR	b2834	tas
b4118	melR	b2893	dsbC
b4118	melR	b2898	ygfZ
b4118	melR	b2901	bglA
b4118	melR	b2908	pepP
b4118	melR	b2909	ygfB
b4118	melR	b2914	rpiA
b4118	melR	b2922	yggE
b4118	melR	b2927	epd
b4118	melR	b2940	yqgC
b4118	melR	b2947	gshB
b4118	melR	b2948	yqgE
b4118	melR	b2959	yggL
b4118	melR	b2962	yggX
b4118	melR	b2988	gss
b4118	melR	b3019	parC
b4118	melR	b3029	ygiN
b4118	melR	b3030	parE
b4118	melR	b3032	cpdA
b4118	melR	b3037	ygiB
b4118	melR	b3038	ygiC
b4118	melR	b3066	dnaG
b4118	melR	b3147	lpoA
b4118	melR	b3166	truB
b4118	melR	b3170	rimP
b4118	melR	b3176	glmM
b4118	melR	b3179	rlmE
b4118	melR	b3187	ispB
b4118	melR	b3189	murA
b4118	melR	b3191	mlaB
b4118	melR	b3192	mlaC
b4118	melR	b3197	kdsD
b4118	melR	b3199	lptC
b4118	melR	b3200	lptA
b4118	melR	b3201	lptB
b4118	melR	b3202	rpoN
b4118	melR	b3204	ptsN
b4118	melR	b3205	rapZ
b4118	melR	b3210	arcB
b4118	melR	b3228	sspB
b4118	melR	b3229	sspA
b4118	melR	b3233	yhcB
b4118	melR	b3244	tldD
b4118	melR	b3247	rng
b4118	melR	b3279	yrdA
b4118	melR	b3283	yrdD
b4118	melR	b3287	def
b4118	melR	b3288	fmt
b4118	melR	b3291	mscL
b4118	melR	b3346	yheO
b4118	melR	b3352	yheS
b4118	melR	b3384	trpS
b4118	melR	b3385	gph
b4118	melR	b3386	rpe
b4118	melR	b3388	damX
b4118	melR	b3389	aroB
b4118	melR	b3390	aroK
b4118	melR	b3431	glgX
b4118	melR	b3461	rpoH
b4118	melR	b3493	pitA
b4118	melR	b3500	gor
b4118	melR	b3551	bisC
b4118	melR	b3553	ghrB
b4118	melR	b3554	yiaF
b4118	melR	b3590	selB
b4118	melR	b3607	cysE
b4118	melR	b3608	gpsA
b4118	melR	b3611	yibN
b4118	melR	b3639	dfp
b4118	melR	b3640	dut
b4118	melR	b3648	gmk
b4118	melR	b3649	rpoZ
b4118	melR	b3699	gyrB
