tf_bnum	tf_symbol	gene_bnum	gene_symbol	valid_tf	valid_gene
b1827	kdgR	b4659	yabP	TRUE	FALSE
b1891	flhC	b4659	yabP	TRUE	FALSE
b1892	flhD	b4659	yabP	TRUE	FALSE
b1914	uvrY	b4659	yabP	TRUE	FALSE
b1916	sdiA	b4659	yabP	TRUE	FALSE
b1921	fliZ	b4659	yabP	TRUE	FALSE
b1951	rcsA	b4659	yabP	TRUE	FALSE
b1969	yedW	b4659	yabP	TRUE	FALSE
b1987	cbl	b4659	yabP	TRUE	FALSE
b1988	nac	b4659	yabP	TRUE	FALSE
b2079	baeR	b4659	yabP	TRUE	FALSE
b2105	rcnR	b4659	yabP	TRUE	FALSE
b2127	mlrA	b4659	yabP	TRUE	FALSE
b2151	galS	b4659	yabP	TRUE	FALSE
b2163	yeiL	b4659	yabP	TRUE	FALSE
b2193	narP	b4659	yabP	TRUE	FALSE
b2213	ada	b4659	yabP	TRUE	FALSE
b2217	rcsB	b4659	yabP	TRUE	FALSE
b2220	atoC	b4659	yabP	TRUE	FALSE
b2289	lrhA	b4659	yabP	TRUE	FALSE
b2364	dsdC	b4659	yabP	TRUE	FALSE
b2369	evgA	b4659	yabP	TRUE	FALSE
b2405	xapR	b4659	yabP	TRUE	FALSE
b2427	yfeT	b4659	yabP	TRUE	FALSE
b2491	hyfR	b4659	yabP	TRUE	FALSE
b2531	iscR	b4659	yabP	TRUE	FALSE
b2537	hcaR	b4659	yabP	TRUE	FALSE
b2554	yfhA	b4659	yabP	TRUE	FALSE
b2669	stpA	b4659	yabP	TRUE	FALSE
b2684	mprA	b4659	yabP	TRUE	FALSE
b2697	alaS	b4659	yabP	TRUE	FALSE
b2706	gutM	b4659	yabP	TRUE	FALSE
b2707	srlR	b4659	yabP	TRUE	FALSE
b2709	norR	b4659	yabP	TRUE	FALSE
b2714	ascG	b4659	yabP	TRUE	FALSE
b2731	fhlA	b4659	yabP	TRUE	FALSE
b2782	mazF	b4659	yabP	TRUE	FALSE
b2783	mazE	b4659	yabP	TRUE	FALSE
b2805	fucR	b4659	yabP	TRUE	FALSE
b2808	gcvA	b4659	yabP	TRUE	FALSE
b2837	galR	b4659	yabP	TRUE	FALSE
b2839	lysR	b4659	yabP	TRUE	FALSE
b2916	argP	b4659	yabP	TRUE	FALSE
b2980	glcC	b4659	yabP	TRUE	FALSE
b3010	yqhC	b4659	yabP	TRUE	FALSE
b3021	ygiT	b4659	yabP	TRUE	FALSE
b3025	qseB	b4659	yabP	TRUE	FALSE
b3075	ebgR	b4659	yabP	TRUE	FALSE
b3094	exuR	b4659	yabP	TRUE	FALSE
b3105	yhaJ	b4659	yabP	TRUE	FALSE
b3118	tdcA	b4659	yabP	TRUE	FALSE
b3119	tdcR	b4659	yabP	TRUE	FALSE
b3131	agaR	b4659	yabP	TRUE	FALSE
b3226	nanR	b4659	yabP	TRUE	FALSE
b3237	argR	b4659	yabP	TRUE	FALSE
b3261	fis	b4659	yabP	TRUE	FALSE
b3264	envR	b4659	yabP	TRUE	FALSE
b3292	zntR	b4659	yabP	TRUE	FALSE
b3357	crp	b4659	yabP	TRUE	FALSE
b3405	ompR	b4659	yabP	TRUE	FALSE
b3418	malT	b4659	yabP	TRUE	FALSE
b3422	rtcR	b4659	yabP	TRUE	FALSE
b3423	glpR	b4659	yabP	TRUE	FALSE
b3438	gntR	b4659	yabP	TRUE	FALSE
b3481	nikR	b4659	yabP	TRUE	FALSE
b3501	arsR	b4659	yabP	TRUE	FALSE
b3512	gadE	b4659	yabP	TRUE	FALSE
b3515	gadW	b4659	yabP	TRUE	FALSE
b3516	gadX	b4659	yabP	TRUE	FALSE
b3556	cspA	b4659	yabP	TRUE	FALSE
b3569	xylR	b4659	yabP	TRUE	FALSE
b3574	yiaJ	b4659	yabP	TRUE	FALSE
b3604	lldR	b4659	yabP	TRUE	FALSE
b3669	uhpA	b4659	yabP	TRUE	FALSE
b3702	dnaA	b4659	yabP	TRUE	FALSE
b3743	asnC	b4659	yabP	TRUE	FALSE
b3753	rbsR	b4659	yabP	TRUE	FALSE
b3773	ilvY	b4659	yabP	TRUE	FALSE
b3828	metR	b4659	yabP	TRUE	FALSE
b3868	glnG	b4659	yabP	TRUE	FALSE
b3905	rhaS	b4659	yabP	TRUE	FALSE
b3906	rhaR	b4659	yabP	TRUE	FALSE
b3912	cpxR	b4659	yabP	TRUE	FALSE
b3934	cytR	b4659	yabP	TRUE	FALSE
b3938	metJ	b4659	yabP	TRUE	FALSE
b3961	oxyR	b4659	yabP	TRUE	FALSE
b3963	fabR	b4659	yabP	TRUE	FALSE
b3973	birA	b4659	yabP	TRUE	FALSE
b4000	hupA	b4659	yabP	TRUE	FALSE
b4004	zraR	b4659	yabP	TRUE	FALSE
b4018	iclR	b4659	yabP	TRUE	FALSE
b4043	lexA	b4659	yabP	TRUE	FALSE
b4046	zur	b4659	yabP	TRUE	FALSE
b4062	soxS	b4659	yabP	TRUE	FALSE
b4063	soxR	b4659	yabP	TRUE	FALSE
b4089	rpiR	b4659	yabP	TRUE	FALSE
b4113	basR	b4659	yabP	TRUE	FALSE
b4116	adiY	b4659	yabP	TRUE	FALSE
b4118	melR	b4659	yabP	TRUE	FALSE
b4124	dcuR	b4659	yabP	TRUE	FALSE
b4133	cadC	b4659	yabP	TRUE	FALSE
b4178	nsrR	b4659	yabP	TRUE	FALSE
b4187	aidB	b4659	yabP	TRUE	FALSE
b4191	ulaR	b4659	yabP	TRUE	FALSE
b4241	treR	b4659	yabP	TRUE	FALSE
b4260	pepA	b4659	yabP	TRUE	FALSE
b4264	idnR	b4659	yabP	TRUE	FALSE
b4324	uxuR	b4659	yabP	TRUE	FALSE
b4327	yjiE	b4659	yabP	TRUE	FALSE
b4365	yjjQ	b4659	yabP	TRUE	FALSE
b4366	bglJ	b4659	yabP	TRUE	FALSE
b4390	nadR	b4659	yabP	TRUE	FALSE
b4393	trpR	b4659	yabP	TRUE	FALSE
b4396	rob	b4659	yabP	TRUE	FALSE
b4398	creB	b4659	yabP	TRUE	FALSE
b4401	arcA	b4659	yabP	TRUE	FALSE
b4480	hdfR	b4659	yabP	TRUE	FALSE
b0020	nhaR	b4661	yfcU_2	TRUE	FALSE
b0034	caiF	b4661	yfcU_2	TRUE	FALSE
b0064	araC	b4661	yfcU_2	TRUE	FALSE
b0069	sgrR	b4661	yfcU_2	TRUE	FALSE
b0076	leuO	b4661	yfcU_2	TRUE	FALSE
b0080	fruR	b4661	yfcU_2	TRUE	FALSE
b0113	pdhR	b4661	yfcU_2	TRUE	FALSE
b0162	cdaR	b4661	yfcU_2	TRUE	FALSE
b0225	yafQ	b4661	yfcU_2	TRUE	FALSE
b0226	dinJ	b4661	yfcU_2	TRUE	FALSE
b0294	matA	b4661	yfcU_2	TRUE	FALSE
b0305	ykgD	b4661	yfcU_2	TRUE	FALSE
b0313	betI	b4661	yfcU_2	TRUE	FALSE
b0330	prpR	b4661	yfcU_2	TRUE	FALSE
b0338	cynR	b4661	yfcU_2	TRUE	FALSE
b0345	lacI	b4661	yfcU_2	TRUE	FALSE
b0346	mhpR	b4661	yfcU_2	TRUE	FALSE
b0399	phoB	b4661	yfcU_2	TRUE	FALSE
b0413	nrdR	b4661	yfcU_2	TRUE	FALSE
b0435	bolA	b4661	yfcU_2	TRUE	FALSE
b0440	hupB	b4661	yfcU_2	TRUE	FALSE
b0464	acrR	b4661	yfcU_2	TRUE	FALSE
b0487	cueR	b4661	yfcU_2	TRUE	FALSE
b0506	allR	b4661	yfcU_2	TRUE	FALSE
b0564	appY	b4661	yfcU_2	TRUE	FALSE
b0566	envY	b4661	yfcU_2	TRUE	FALSE
b0571	cusR	b4661	yfcU_2	TRUE	FALSE
b0620	citB	b4661	yfcU_2	TRUE	FALSE
b0676	nagC	b4661	yfcU_2	TRUE	FALSE
b0683	fur	b4661	yfcU_2	TRUE	FALSE
b0694	kdpE	b4661	yfcU_2	TRUE	FALSE
b0730	mngR	b4661	yfcU_2	TRUE	FALSE
b0761	modE	b4661	yfcU_2	TRUE	FALSE
b0817	mntR	b4661	yfcU_2	TRUE	FALSE
b0840	deoR	b4661	yfcU_2	TRUE	FALSE
b0846	ybjK	b4661	yfcU_2	TRUE	FALSE
b0889	lrp	b4661	yfcU_2	TRUE	FALSE
b0912	ihfB	b4661	yfcU_2	TRUE	FALSE
b0995	torR	b4661	yfcU_2	TRUE	FALSE
b1013	rutR	b4661	yfcU_2	TRUE	FALSE
b1014	putA	b4661	yfcU_2	TRUE	FALSE
b1040	csgD	b4661	yfcU_2	TRUE	FALSE
b1130	phoP	b4661	yfcU_2	TRUE	FALSE
b1162	ycgE	b4661	yfcU_2	TRUE	FALSE
b1187	fadR	b4661	yfcU_2	TRUE	FALSE
b1201	dhaR	b4661	yfcU_2	TRUE	FALSE
b1221	narL	b4661	yfcU_2	TRUE	FALSE
b1237	hns	b4661	yfcU_2	TRUE	FALSE
b1275	cysB	b4661	yfcU_2	TRUE	FALSE
b1299	puuR	b4661	yfcU_2	TRUE	FALSE
b1303	pspF	b4661	yfcU_2	TRUE	FALSE
b1323	tyrR	b4661	yfcU_2	TRUE	FALSE
b1328	ycjZ	b4661	yfcU_2	TRUE	FALSE
b1334	fnr	b4661	yfcU_2	TRUE	FALSE
b1384	feaR	b4661	yfcU_2	TRUE	FALSE
b1399	paaX	b4661	yfcU_2	TRUE	FALSE
b1434	ydcN	b4661	yfcU_2	TRUE	FALSE
b1450	yncC	b4661	yfcU_2	TRUE	FALSE
b1499	ydeO	b4661	yfcU_2	TRUE	FALSE
b1507	hipA	b4661	yfcU_2	TRUE	FALSE
b1508	hipB	b4661	yfcU_2	TRUE	FALSE
b1512	lsrR	b4661	yfcU_2	TRUE	FALSE
b1530	marR	b4661	yfcU_2	TRUE	FALSE
b1531	marA	b4661	yfcU_2	TRUE	FALSE
b1563	relE	b4661	yfcU_2	TRUE	FALSE
b1564	relB	b4661	yfcU_2	TRUE	FALSE
b1594	dgsA	b4661	yfcU_2	TRUE	FALSE
b1608	rstA	b4661	yfcU_2	TRUE	FALSE
b1618	uidR	b4661	yfcU_2	TRUE	FALSE
b1620	malI	b4661	yfcU_2	TRUE	FALSE
b1642	slyA	b4661	yfcU_2	TRUE	FALSE
b1649	ydhM	b4661	yfcU_2	TRUE	FALSE
b1658	purR	b4661	yfcU_2	TRUE	FALSE
b1712	ihfA	b4661	yfcU_2	TRUE	FALSE
b1735	chbR	b4661	yfcU_2	TRUE	FALSE
b1827	kdgR	b4661	yfcU_2	TRUE	FALSE
b1891	flhC	b4661	yfcU_2	TRUE	FALSE
b1892	flhD	b4661	yfcU_2	TRUE	FALSE
b1914	uvrY	b4661	yfcU_2	TRUE	FALSE
b1916	sdiA	b4661	yfcU_2	TRUE	FALSE
b1921	fliZ	b4661	yfcU_2	TRUE	FALSE
b1951	rcsA	b4661	yfcU_2	TRUE	FALSE
b1969	yedW	b4661	yfcU_2	TRUE	FALSE
b1987	cbl	b4661	yfcU_2	TRUE	FALSE
b1988	nac	b4661	yfcU_2	TRUE	FALSE
b2079	baeR	b4661	yfcU_2	TRUE	FALSE
b2105	rcnR	b4661	yfcU_2	TRUE	FALSE
b2127	mlrA	b4661	yfcU_2	TRUE	FALSE
b2151	galS	b4661	yfcU_2	TRUE	FALSE
b2163	yeiL	b4661	yfcU_2	TRUE	FALSE
b2193	narP	b4661	yfcU_2	TRUE	FALSE
b2213	ada	b4661	yfcU_2	TRUE	FALSE
b2217	rcsB	b4661	yfcU_2	TRUE	FALSE
b2220	atoC	b4661	yfcU_2	TRUE	FALSE
b2289	lrhA	b4661	yfcU_2	TRUE	FALSE
b2364	dsdC	b4661	yfcU_2	TRUE	FALSE
b2369	evgA	b4661	yfcU_2	TRUE	FALSE
b2405	xapR	b4661	yfcU_2	TRUE	FALSE
b2427	yfeT	b4661	yfcU_2	TRUE	FALSE
b2491	hyfR	b4661	yfcU_2	TRUE	FALSE
b2531	iscR	b4661	yfcU_2	TRUE	FALSE
b2537	hcaR	b4661	yfcU_2	TRUE	FALSE
b2554	yfhA	b4661	yfcU_2	TRUE	FALSE
b2669	stpA	b4661	yfcU_2	TRUE	FALSE
b2684	mprA	b4661	yfcU_2	TRUE	FALSE
b2697	alaS	b4661	yfcU_2	TRUE	FALSE
b2706	gutM	b4661	yfcU_2	TRUE	FALSE
b2707	srlR	b4661	yfcU_2	TRUE	FALSE
b2709	norR	b4661	yfcU_2	TRUE	FALSE
b2714	ascG	b4661	yfcU_2	TRUE	FALSE
